entry,exit,pnl,pnl_pct,sl,tp,exit_reason,t_entry,t_exit,side,model_label,prob,signal,equity
1244.800048828125,1249.0,-4.199951171875,-0.0033739966316910916,1257.1140842857326,1228.3813348846481,CLOSE,2017-07-25,2017-07-26,SHORT,DOWN,0.83,STRONG SELL,1.5755968327021184
1259.5999755859375,1259.5999755859375,0.0,0.0,1247.4262388384716,1275.8316245825588,CLOSE,2017-07-26,2017-07-27,LONG,UP,0.805,STRONG BUY,1.5755968327021184
1258.4000244140625,1268.4000244140625,10.0,0.007946598701518788,1245.9601286214936,1274.9865521374877,CLOSE,2017-07-27,2017-07-28,LONG,UP,0.7825,STRONG BUY,1.588117468446986
1268.9000244140625,1266.5999755859375,2.300048828125,0.0018126320307914638,1281.8549250342269,1251.6268235871767,CLOSE,2017-07-28,2017-07-31,SHORT,DOWN,0.81,STRONG SELL,1.5909961410389524
1268.4000244140625,1272.5999755859375,4.199951171875,0.003311219718570384,1255.8347595524813,1285.1537108961709,CLOSE,2017-07-31,2017-08-01,LONG,UP,0.76,STRONG BUY,1.5962642788333299
1268.5,1271.800048828125,-3.300048828125,-0.0026015363248916043,1281.378465460196,1251.3287127197386,CLOSE,2017-08-01,2017-08-02,SHORT,DOWN,0.83,STRONG SELL,1.5921115393278182
1265.9000244140625,1267.800048828125,-1.9000244140625,-0.0015009277015710224,1278.8978799669453,1248.569550343552,CLOSE,2017-08-02,2017-08-03,SHORT,DOWN,0.85,STRONG SELL,1.5897218950144503
1269.0,1258.300048828125,10.699951171875,0.008431797613770685,1282.6980165750542,1250.7359778999278,CLOSE,2017-08-03,2017-08-04,SHORT,DOWN,0.8625,STRONG SELL,1.603126108295392
1258.699951171875,1258.199951171875,0.5,0.0003972352581204837,1273.1016756171261,1239.49765191154,CLOSE,2017-08-04,2017-08-07,SHORT,DOWN,0.8025,STRONG SELL,1.6037629265088205
1256.9000244140625,1256.4000244140625,0.5,0.00039780411352373737,1270.680189265847,1238.5264712783496,CLOSE,2017-08-07,2017-08-08,SHORT,DOWN,0.765,STRONG SELL,1.6044009099981025
1260.199951171875,1273.0,12.800048828125,0.010157157057673333,1246.043374755374,1279.0753863938762,CLOSE,2017-08-08,2017-08-09,LONG,UP,0.8425,STRONG BUY,1.6206970620244272
1276.5999755859375,1283.699951171875,7.0999755859375,0.005561629109916545,1261.1617234405371,1297.1843117798046,CLOSE,2017-08-09,2017-08-10,LONG,UP,0.8625,STRONG BUY,1.6297107779829385
1286.300048828125,1287.699951171875,1.39990234375,0.0010883171037934514,1270.421669220175,1307.471221638725,CLOSE,2017-08-10,2017-08-11,LONG,UP,0.835,STRONG BUY,1.631484420096854
1288.4000244140625,1284.199951171875,4.2000732421875,0.0032599139728343345,1304.1192314342236,1267.4410817205144,CLOSE,2017-08-11,2017-08-14,SHORT,DOWN,0.795,STRONG SELL,1.6368029189543893
1280.5,1273.699951171875,6.800048828125,0.005310463747071456,1296.1249753315,1259.666699558,CLOSE,2017-08-14,2017-08-15,SHORT,DOWN,0.765,STRONG SELL,1.6454951015165975
1271.300048828125,1276.9000244140625,5.5999755859375,0.004404920452177687,1254.991151010538,1293.045245918241,CLOSE,2017-08-15,2017-08-16,LONG,UP,0.9075,STRONG BUY,1.6527433765432262
1283.800048828125,1286.4000244140625,2.5999755859375,0.002025218481889608,1267.241791800522,1305.8777248649292,CLOSE,2017-08-16,2017-08-17,LONG,UP,0.8975,STRONG BUY,1.6560905429752222
1288.5999755859375,1285.699951171875,2.9000244140625,0.002250523412235697,1305.2183544957766,1266.4421370394853,CLOSE,2017-08-17,2017-08-18,SHORT,DOWN,0.81,STRONG SELL,1.65981761351497
1285.199951171875,1290.800048828125,5.60009765625,0.004357374625748859,1268.0114669330512,1308.1179301569734,CLOSE,2017-08-18,2017-08-21,LONG,UP,0.7475,STRONG BUY,1.6670500606674712
1287.199951171875,1285.0999755859375,2.0999755859375,0.0016314291995005662,1303.8142684282382,1265.0475281633908,CLOSE,2017-08-21,2017-08-22,SHORT,DOWN,0.855,STRONG SELL,1.6697697348134732
1289.4000244140625,1288.9000244140625,-0.5,-0.00038777725339908634,1273.158147927127,1311.0558597299764,CLOSE,2017-08-22,2017-08-23,LONG,UP,0.7825,STRONG BUY,1.6691222360918982
1288.699951171875,1286.5,2.199951171875,0.0017071089122603612,1304.2424131413284,1267.9766685459372,CLOSE,2017-08-23,2017-08-24,SHORT,DOWN,0.7075,STRONG SELL,1.671971609536783
1285.4000244140625,1292.5,7.0999755859375,0.005523553330547008,1270.4427356837775,1305.3430760544425,CLOSE,2017-08-24,2017-08-25,LONG,UP,0.8675,STRONG BUY,1.68120683388922
1293.5,1309.699951171875,16.199951171875,0.012524121508987244,1278.2825280707623,1313.789962572317,CLOSE,2017-08-25,2017-08-28,LONG,UP,0.8275,STRONG BUY,1.7022624725585884
1318.800048828125,1313.0999755859375,-5.7000732421875,-0.004322166386976205,1302.6552482336765,1340.326449620723,CLOSE,2017-08-28,2017-08-29,LONG,UP,0.825,STRONG BUY,1.6949050109178847
1308.199951171875,1308.0999755859375,0.0999755859375,7.642225169626606e-05,1324.7022764727467,1286.1968507707127,CLOSE,2017-08-29,2017-08-30,SHORT,DOWN,0.77,STRONG SELL,1.6950345393752302
1306.5999755859375,1316.199951171875,9.5999755859375,0.0073472950905516775,1290.39782160957,1328.2028475544275,CLOSE,2017-08-30,2017-08-31,LONG,UP,0.78,STRONG BUY,1.7074884583246974
1320.199951171875,1324.5,4.300048828125,0.0032571193661293982,1302.9479405877926,1343.2026319506515,CLOSE,2017-08-31,2017-09-01,LONG,UP,0.84,STRONG BUY,1.7130499520497493
1335.199951171875,1339.199951171875,4.0,0.0029958059813358215,1317.9480842009414,1358.2024404664533,CLOSE,2017-09-01,2017-09-05,LONG,UP,0.8725,STRONG BUY,1.7181819173424269
1340.0,1333.9000244140625,6.0999755859375,0.004552220586520522,1357.5945855271393,1316.540552630481,CLOSE,2017-09-05,2017-09-06,SHORT,DOWN,0.73,STRONG SELL,1.7260034604379404
1336.4000244140625,1345.0999755859375,8.699951171875,0.0065099902820560385,1319.2371871486273,1359.2838074346428,CLOSE,2017-09-06,2017-09-07,LONG,UP,0.86,STRONG BUY,1.7372397261921864
1351.0,1346.0,-5.0,-0.003700962250185048,1333.4452251550313,1374.4063664599585,CLOSE,2017-09-07,2017-09-08,LONG,UP,0.7925,STRONG BUY,1.7308102675460273
1331.0,1331.0,0.0,0.0,1348.4472987748482,1307.736934966869,CLOSE,2017-09-08,2017-09-11,SHORT,DOWN,0.7725,STRONG SELL,1.7308102675460273
1327.0,1328.0,-1.0,-0.0007535795026375283,1345.2046293450599,1302.7271608732533,CLOSE,2017-09-11,2017-09-12,SHORT,DOWN,0.8425,STRONG SELL,1.72950596440545
1323.4000244140625,1323.4000244140625,0.0,0.0,1340.9257568946316,1300.032381106637,CLOSE,2017-09-12,2017-09-13,SHORT,DOWN,0.775,STRONG SELL,1.72950596440545
1319.5999755859375,1324.699951171875,5.0999755859375,0.003864789087824115,1302.8332266126301,1341.9556408836809,CLOSE,2017-09-13,2017-09-14,LONG,UP,0.71,STRONG BUY,1.7361901401840107
1320.5999755859375,1320.4000244140625,0.199951171875,0.0001514093408840808,1337.2083931942432,1298.4554187748633,CLOSE,2017-09-14,2017-09-15,SHORT,DOWN,0.82,STRONG SELL,1.7364530155887854
1309.800048828125,1306.300048828125,3.5,0.00267216358949707,1325.7471404298105,1288.5372600258777,CLOSE,2017-09-15,2017-09-18,SHORT,DOWN,0.845,STRONG SELL,1.741093102111914
1307.9000244140625,1306.199951171875,1.7000732421875,0.001299849537772683,1324.2508978028486,1286.098859895681,CLOSE,2017-09-18,2017-09-19,SHORT,DOWN,0.7525,STRONG SELL,1.7433562611759135
1312.0,1312.0,0.0,0.0,1296.2598954344642,1332.986806087381,CLOSE,2017-09-19,2017-09-20,LONG,UP,0.7325,STRONG BUY,1.7433562611759135
1299.0999755859375,1290.5999755859375,8.5,0.0065429914246332085,1315.1407921998054,1277.71222010078,CLOSE,2017-09-20,2017-09-21,SHORT,DOWN,0.785,STRONG SELL,1.754763026242868
1295.0,1293.300048828125,-1.699951171875,-0.0013127036076254826,1277.7799612329932,1317.9600516893427,CLOSE,2017-09-21,2017-09-22,LONG,UP,0.795,STRONG BUY,1.7524595424877911
1293.0999755859375,1306.800048828125,13.7000732421875,0.010594751759994147,1276.5635136323663,1315.1485915240323,CLOSE,2017-09-22,2017-09-25,LONG,UP,0.815,STRONG BUY,1.7710264163098823
1304.5,1297.0,7.5,0.005749329244921426,1321.8052808681598,1281.4262921757868,CLOSE,2017-09-25,2017-09-26,SHORT,DOWN,0.8375,STRONG SELL,1.781208630278701
1283.4000244140625,1283.4000244140625,0.0,0.0,1300.5192190232244,1260.5744316018468,CLOSE,2017-09-26,2017-09-27,SHORT,DOWN,0.855,STRONG SELL,1.781208630278701
1283.0999755859375,1285.5,2.4000244140625,0.0018704890185712226,1265.7464403503654,1306.2380225667002,CLOSE,2017-09-27,2017-09-28,LONG,UP,0.7575,STRONG BUY,1.7845403614614215
1284.199951171875,1281.5,2.699951171875,0.0021024383075324096,1301.4925196049062,1261.1431932611667,CLOSE,2017-09-28,2017-09-29,SHORT,DOWN,0.81,STRONG SELL,1.7882922474786955
1275.0,1272.699951171875,2.300048828125,0.0018039598651960784,1291.90381616075,1252.4615784523332,CLOSE,2017-09-29,2017-10-02,SHORT,DOWN,0.855,STRONG SELL,1.7915182549203883
1269.699951171875,1271.5,-1.800048828125,-0.0014176962253669753,1286.5856349910648,1247.185706079622,CLOSE,2017-10-02,2017-10-03,SHORT,DOWN,0.8125,STRONG SELL,1.7889784262527115
1273.800048828125,1273.699951171875,-0.10009765625,-7.85819221329817e-05,1257.616906005786,1295.377572591244,CLOSE,2017-10-03,2017-10-04,LONG,UP,0.76,STRONG BUY,1.7888378448893223
1277.800048828125,1269.9000244140625,7.9000244140625,0.006182520043967474,1293.9844009661676,1256.2209126440682,CLOSE,2017-10-04,2017-10-05,SHORT,DOWN,0.77,STRONG SELL,1.7998973707207584
1267.5999755859375,1271.5999755859375,4.0,0.0031555696410857322,1251.4787836103778,1289.094898220017,CLOSE,2017-10-05,2017-10-06,LONG,UP,0.82,STRONG BUY,1.8055770722208746
1280.5999755859375,1281.800048828125,1.2000732421875,0.0009371179642873314,1264.398154465775,1302.2024037461542,CLOSE,2017-10-06,2017-10-09,LONG,UP,0.89,STRONG BUY,1.8072691109311583
1282.5999755859375,1290.5999755859375,8.0,0.006237330541305612,1266.2268533585657,1304.4308052224333,CLOSE,2017-10-09,2017-10-10,LONG,UP,0.8225,STRONG BUY,1.8185416457531276
1287.300048828125,1285.800048828125,1.5,0.0011652295060234816,1303.7143818422694,1265.4142714759323,CLOSE,2017-10-10,2017-10-11,SHORT,DOWN,0.7275,STRONG SELL,1.8206606641366914
1291.5,1293.300048828125,1.800048828125,0.0013937660302942316,1275.4974076740868,1312.8367897678843,CLOSE,2017-10-11,2017-10-12,LONG,UP,0.7775,STRONG BUY,1.8231982391230581
1293.300048828125,1301.5,8.199951171875,0.006340331603099433,1277.5083611856476,1314.355632351428,CLOSE,2017-10-12,2017-10-13,LONG,UP,0.79,STRONG BUY,1.8347579205372853
1302.0,1299.9000244140625,2.0999755859375,0.0016128844746063748,1317.7351385251575,1281.0198152997898,CLOSE,2017-10-13,2017-10-16,SHORT,DOWN,0.8525,STRONG SELL,1.837717173101981
1295.0999755859375,1283.0,12.0999755859375,0.009342889208582643,1310.9861782608048,1273.9183720194478,CLOSE,2017-10-16,2017-10-17,SHORT,DOWN,0.89,STRONG SELL,1.8548867610469826
1279.9000244140625,1279.9000244140625,0.0,0.0,1296.462215227946,1257.8171033288845,CLOSE,2017-10-17,2017-10-18,SHORT,DOWN,0.84,STRONG SELL,1.8548867610469826
1286.4000244140625,1286.9000244140625,0.5,0.00038868158466317127,1270.6887069883917,1307.3484476482902,CLOSE,2017-10-18,2017-10-19,LONG,UP,0.805,STRONG BUY,1.8556077213726372
1279.5999755859375,1277.4000244140625,2.199951171875,0.0017192491511791625,1294.9390560526317,1259.1478682970117,CLOSE,2017-10-19,2017-10-20,SHORT,DOWN,0.8325,STRONG SELL,1.8587979733725288
1274.699951171875,1277.699951171875,3.0,0.002353495030137875,1259.4386621670874,1295.0483365115917,CLOSE,2017-10-20,2017-10-23,LONG,UP,0.845,STRONG BUY,1.8631726451648913
1275.5,1275.0,0.5,0.0003920031360250882,1290.6676307360303,1255.2764923519594,CLOSE,2017-10-23,2017-10-24,SHORT,DOWN,0.78,STRONG SELL,1.8639030146847522
1269.9000244140625,1275.4000244140625,5.5,0.004331049605686656,1255.3872244448914,1289.2504243729572,CLOSE,2017-10-24,2017-10-25,LONG,UP,0.7625,STRONG BUY,1.871975671101541
1273.5,1266.300048828125,7.199951171875,0.005653671905673341,1287.5654571142304,1254.7460571810261,CLOSE,2017-10-25,2017-10-26,SHORT,DOWN,0.7325,STRONG SELL,1.882559207361352
1268.4000244140625,1268.5,0.0999755859375,7.882023337525851e-05,1254.1928063891858,1287.342981780565,CLOSE,2017-10-26,2017-10-27,LONG,UP,0.815,STRONG BUY,1.882707591117419
1270.0,1274.0999755859375,4.0999755859375,0.0032283272330216536,1256.5718742084848,1287.90416772202,CLOSE,2017-10-27,2017-10-30,LONG,UP,0.8575,STRONG BUY,1.8887855873056398
1273.0999755859375,1267.0,6.0999755859375,0.0047914348463717615,1286.2332300179023,1255.588969676651,CLOSE,2017-10-30,2017-10-31,SHORT,DOWN,0.7125,STRONG SELL,1.897835580385981
1272.199951171875,1274.0999755859375,1.9000244140625,0.0014934951163237432,1259.094072056479,1289.6744566590696,CLOSE,2017-10-31,2017-11-01,LONG,UP,0.8625,STRONG BUY,1.9006699885568727
1274.9000244140625,1274.9000244140625,0.0,0.0,1261.8945600038958,1292.2406436276183,CLOSE,2017-11-01,2017-11-02,LONG,UP,0.7725,STRONG BUY,1.9006699885568727
1265.300048828125,1266.5,-1.199951171875,-0.0009483530590126439,1277.4622710120075,1249.0837525829481,CLOSE,2017-11-02,2017-11-03,SHORT,DOWN,0.74,STRONG SELL,1.8988674823590512
1269.0,1279.4000244140625,10.4000244140625,0.008195448710845153,1256.67793915933,1285.4294144542266,CLOSE,2017-11-03,2017-11-06,LONG,UP,0.8375,STRONG BUY,1.9144295534194165
1276.800048828125,1273.699951171875,3.10009765625,0.0024280212544598016,1289.74196246589,1259.5441639777716,CLOSE,2017-11-06,2017-11-07,SHORT,DOWN,0.7375,STRONG SELL,1.9190778290652848
1275.9000244140625,1281.5999755859375,5.699951171875,0.004467396396902347,1262.9182474647093,1293.2090603465335,CLOSE,2017-11-07,2017-11-08,LONG,UP,0.9125,STRONG BUY,1.9276511104442264
1279.699951171875,1285.5999755859375,5.9000244140625,0.004610474829400126,1266.4454361572411,1297.3726378580534,CLOSE,2017-11-08,2017-11-09,LONG,UP,0.8425,STRONG BUY,1.9365384973687945
1283.5,1272.4000244140625,11.0999755859375,0.008648208481447215,1296.5792003609658,1266.061066185379,CLOSE,2017-11-09,2017-11-10,SHORT,DOWN,0.79,STRONG SELL,1.9532860860263883
1277.300048828125,1277.300048828125,0.0,0.0,1263.74079658167,1295.379051823398,CLOSE,2017-11-10,2017-11-13,LONG,UP,0.92,STRONG BUY,1.9532860860263883
1276.9000244140625,1281.5,4.5999755859375,0.0036024555548491853,1263.7842875694191,1294.3876735402534,CLOSE,2017-11-13,2017-11-14,LONG,UP,0.9175,STRONG BUY,1.9603227123372038
1281.4000244140625,1276.5,4.9000244140625,0.003823961542612817,1294.0717774397247,1264.5043537131796,CLOSE,2017-11-14,2017-11-15,SHORT,DOWN,0.66,STRONG SELL,1.9678189110002917
1277.5,1277.4000244140625,-0.0999755859375,-7.825877568493151e-05,1264.7905228949767,1294.4459694733644,CLOSE,2017-11-15,2017-11-16,LONG,UP,0.8975,STRONG BUY,1.9676649119015472
1288.300048828125,1295.800048828125,7.5,0.005821625177164448,1276.3912486591748,1304.178449053392,CLOSE,2017-11-16,2017-11-17,LONG,UP,0.86,STRONG BUY,1.9791199194928966
1274.5999755859375,1274.5999755859375,0.0,0.0,1287.6295783586122,1257.227171889038,CLOSE,2017-11-17,2017-11-20,SHORT,DOWN,0.7625,STRONG SELL,1.9791199194928966
1281.0999755859375,1281.0999755859375,0.0,0.0,1266.7296223067908,1300.2604466247997,CLOSE,2017-11-20,2017-11-21,LONG,UP,0.9175,STRONG BUY,1.9791199194928966
1284.699951171875,1291.5999755859375,6.9000244140625,0.0053709229207710716,1270.6596231269532,1303.420388565104,CLOSE,2017-11-21,2017-11-22,LONG,UP,0.8775,STRONG BUY,1.9897496200314555
1286.699951171875,1286.699951171875,0.0,0.0,1300.8623986421596,1267.8166878781622,CLOSE,2017-11-22,2017-11-24,SHORT,DOWN,0.77,STRONG SELL,1.9897496200314555
1293.800048828125,1293.800048828125,0.0,0.0,1280.1242021327826,1312.0345110885814,CLOSE,2017-11-24,2017-11-27,LONG,UP,0.815,STRONG BUY,1.9897496200314555
1294.699951171875,1294.699951171875,0.0,0.0,1281.240225920173,1312.6462515074775,CLOSE,2017-11-27,2017-11-28,LONG,UP,0.77,STRONG BUY,1.9897496200314555
1293.4000244140625,1282.0999755859375,11.300048828125,0.008736700645451248,1305.994758827473,1276.6070451961816,CLOSE,2017-11-28,2017-11-29,SHORT,DOWN,0.825,STRONG SELL,2.0071334668210707
1283.0999755859375,1273.199951171875,9.9000244140625,0.007715707740966621,1296.4129406397408,1265.3493555142,CLOSE,2017-11-29,2017-11-30,SHORT,DOWN,0.8425,STRONG SELL,2.0226199220481753
1274.0999755859375,1278.800048828125,4.7000732421875,0.0036889359801031423,1260.152217090107,1292.6969869137117,CLOSE,2017-11-30,2017-12-01,LONG,UP,0.7825,STRONG BUY,2.030081237452692
1272.5,1274.300048828125,-1.800048828125,-0.0014145766822200392,1287.3372017017646,1252.7170643976472,CLOSE,2017-12-01,2017-12-04,SHORT,DOWN,0.845,STRONG SELL,2.027209531871179
1275.4000244140625,1261.5999755859375,13.800048828125,0.010820172937086892,1290.0881402799869,1255.8158699261635,CLOSE,2017-12-04,2017-12-05,SHORT,DOWN,0.8425,STRONG SELL,2.0491442895857364
1264.9000244140625,1262.800048828125,-2.0999755859375,-0.0016601909600802388,1249.5681973069766,1285.3424605568437,CLOSE,2017-12-05,2017-12-06,LONG,UP,0.7925,STRONG BUY,2.0457423187602664
1262.300048828125,1249.800048828125,12.5,0.009902558438149916,1277.2010389892248,1242.4320619466585,CLOSE,2017-12-06,2017-12-07,SHORT,DOWN,0.7575,STRONG SELL,2.0660004016211864
1246.300048828125,1245.199951171875,1.10009765625,0.0008826908554520265,1262.1616851649387,1225.1512003790401,CLOSE,2017-12-07,2017-12-08,SHORT,DOWN,0.8325,STRONG SELL,2.0678240412830577
1248.4000244140625,1243.699951171875,4.7000732421875,0.0037648775634985133,1264.0179776726886,1227.5760867358943,CLOSE,2017-12-08,2017-12-11,SHORT,DOWN,0.835,STRONG SELL,2.075609145621347
1241.300048828125,1238.5,2.800048828125,0.0022557389172492533,1256.7988547209006,1220.634974304424,CLOSE,2017-12-11,2017-12-12,SHORT,DOWN,0.7975,STRONG SELL,2.0802911779481237
1241.9000244140625,1245.4000244140625,3.5,0.002818262284559762,1226.6618448978356,1262.217597102365,CLOSE,2017-12-12,2017-12-13,LONG,UP,0.825,STRONG BUY,2.0861539841158376
1252.9000244140625,1253.800048828125,0.9000244140625,0.0007183529384025752,1237.036000577566,1274.0520561960577,CLOSE,2017-12-13,2017-12-14,LONG,UP,0.8775,STRONG BUY,2.087652578960287
1253.0999755859375,1254.300048828125,1.2000732421875,0.0009576835572328195,1237.051247013711,1274.4982803489063,CLOSE,2017-12-14,2017-12-15,LONG,UP,0.8925,STRONG BUY,2.089651889508372
1256.199951171875,1262.199951171875,6.0,0.00477630969050967,1240.5261239360016,1277.0983874863728,CLOSE,2017-12-15,2017-12-18,LONG,UP,0.855,STRONG BUY,2.0996327140780227
1261.0999755859375,1260.699951171875,0.4000244140625,0.0003172027767874938,1276.522098260599,1240.5371453530556,CLOSE,2017-12-18,2017-12-19,SHORT,DOWN,0.7225,STRONG SELL,2.100298723405162
1261.300048828125,1266.0999755859375,4.7999267578125,0.003805539183378385,1246.4652153986403,1281.0798267341047,CLOSE,2017-12-19,2017-12-20,LONG,UP,0.8475,STRONG BUY,2.1082914924938803
1266.4000244140625,1267.300048828125,0.9000244140625,0.000710695196392564,1251.9926764708914,1285.6098216716239,CLOSE,2017-12-20,2017-12-21,LONG,UP,0.89,STRONG BUY,2.1097898451301913
1266.300048828125,1275.4000244140625,9.0999755859375,0.007186271211439115,1252.5896569252586,1284.5805713652803,CLOSE,2017-12-21,2017-12-22,LONG,UP,0.9025,STRONG BUY,2.124951367156437
1282.4000244140625,1284.0999755859375,1.699951171875,0.0013256013252586451,1268.5975176471152,1300.8033667699924,CLOSE,2017-12-22,2017-12-26,LONG,UP,0.8925,STRONG BUY,2.12776820550485
1284.0,1287.0,3.0,0.002336448598130841,1270.2512489479907,1302.3316680693456,CLOSE,2017-12-26,2017-12-27,LONG,UP,0.8625,STRONG BUY,2.132739626545749
1288.199951171875,1294.0999755859375,5.9000244140625,0.0045800532818645505,1275.1118251950093,1305.650785807696,CLOSE,2017-12-27,2017-12-28,LONG,UP,0.8725,STRONG BUY,2.142507687671672
1294.199951171875,1306.300048828125,12.10009765625,0.009349480847448324,1281.2859796662922,1311.4185798459855,CLOSE,2017-12-28,2017-12-29,LONG,UP,0.8275,STRONG BUY,2.1625390222630694
1302.300048828125,1313.699951171875,11.39990234375,0.008753668061372035,1288.9906414842133,1320.045925286674,CLOSE,2017-12-29,2018-01-02,LONG,UP,0.86,STRONG BUY,2.1814691710337244
1320.0,1316.199951171875,-3.800048828125,-0.0028788248697916665,1306.0019867423164,1338.6640176769115,CLOSE,2018-01-02,2018-01-03,LONG,UP,0.895,STRONG BUY,2.1751891033314688
1319.4000244140625,1319.4000244140625,0.0,0.0,1305.5447263890705,1337.8737551140518,CLOSE,2018-01-03,2018-01-04,LONG,UP,0.8725,STRONG BUY,2.1751891033314688
1320.300048828125,1320.300048828125,0.0,0.0,1306.8129811447618,1338.2828057392758,CLOSE,2018-01-04,2018-01-05,LONG,UP,0.82,STRONG BUY,2.1751891033314688
1319.9000244140625,1318.5999755859375,1.300048828125,0.000984960075822504,1332.5201613072636,1303.073175223128,CLOSE,2018-01-05,2018-01-08,SHORT,DOWN,0.7175,STRONG SELL,2.1773315777556146
1309.5999755859375,1311.699951171875,-2.0999755859375,-0.0016035244540974697,1321.9293962627157,1293.1607480169,CLOSE,2018-01-08,2018-01-09,SHORT,DOWN,0.695,STRONG SELL,2.173840173326005
1320.300048828125,1317.4000244140625,-2.9000244140625,-0.002196488909196444,1307.8870153425453,1336.8507601422314,CLOSE,2018-01-09,2018-01-10,LONG,UP,0.8475,STRONG BUY,2.1690653574949286
